x,No intervention,hg_pr,g_degree,hg_degree,Uniform,g_pr,Indirect_entropy,Direct_entropy
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0010000000000000005,0.0010000000000000005,0.0010000000000000005,0.0010000000000000005,0.0010000000000000005,0.0010000000000000005,0.0010000000000000005,0.0010000000000000005
44,0.0015000000000000007,0.0016000000000000007,0.0014500000000000006,0.0016000000000000007,0.0013000000000000004,0.0014000000000000006,0.0014500000000000006,0.0013500000000000005
45,0.004250000000000002,0.0046500000000000005,0.0036000000000000003,0.003400000000000001,0.0029500000000000004,0.0029000000000000007,0.0036000000000000003,0.003500000000000001
46,0.02125,0.014800000000000002,0.012050000000000002,0.0131,0.009950000000000002,0.0092,0.013900000000000001,0.014300000000000004
47,0.09434999999999999,0.05440000000000002,0.0405,0.04840000000000001,0.035100000000000006,0.03400000000000001,0.04300000000000002,0.04810000000000001
48,0.29735,0.16805,0.11710000000000001,0.14539999999999997,0.11265,0.10195000000000001,0.1336,0.13945000000000002
49,0.41790000000000005,0.24769999999999998,0.17514999999999997,0.21195000000000003,0.1747,0.15785,0.20224999999999999,0.20589999999999997
50,0.45459999999999995,0.2792,0.19824999999999998,0.23485000000000006,0.19685,0.18175000000000002,0.2273,0.23249999999999998
51,0.8037999999999998,0.51045,0.3961,0.44659999999999983,0.4368999999999999,0.38465000000000005,0.4595999999999999,0.4406
52,0.9186,0.61755,0.5468999999999999,0.57655,0.5888499999999999,0.53925,0.5878500000000001,0.5714500000000001
53,0.96085,0.6613500000000002,0.6426000000000001,0.6499000000000001,0.6538999999999999,0.6375000000000001,0.6511500000000001,0.6472499999999999
54,0.9665999999999999,0.6729999999999998,0.6645500000000002,0.66895,0.6688500000000001,0.6653,0.6673000000000001,0.6649
55,0.9609499999999999,0.66765,0.6611,0.6633500000000001,0.66545,0.65845,0.6643,0.6594500000000001
56,0.9503999999999999,0.6590499999999999,0.6509,0.65805,0.6587000000000002,0.6512000000000002,0.6564499999999999,0.6534500000000001
57,0.9722,0.67525,0.67415,0.675,0.6770000000000002,0.6756,0.6763000000000001,0.6763000000000001
58,0.9728499999999999,0.67805,0.6792,0.67835,0.6793000000000001,0.6785000000000001,0.6775500000000001,0.67825
59,0.9745000000000001,0.6797000000000001,0.68,0.67865,0.6805500000000002,0.6787500000000002,0.6799500000000002,0.6787500000000002
60,0.9720999999999999,0.6799000000000001,0.6789999999999999,0.67865,0.6804500000000001,0.68005,0.6789,0.6801000000000001
61,0.9657500000000001,0.6748000000000001,0.67265,0.6733500000000001,0.6738999999999999,0.6751000000000001,0.6730500000000001,0.6743
62,0.9555999999999999,0.6666000000000001,0.6666000000000001,0.6654000000000002,0.6658000000000001,0.6677500000000001,0.6669500000000002,0.6674
63,0.9734000000000002,0.67725,0.6791500000000001,0.6785999999999999,0.6805000000000001,0.6786500000000002,0.6791000000000001,0.6798000000000001
64,0.97345,0.6801000000000001,0.6805500000000002,0.6784000000000001,0.6806500000000001,0.6790999999999999,0.6797500000000001,0.679
65,0.9733999999999998,0.6803999999999999,0.6815000000000001,0.68155,0.6807000000000001,0.6803,0.6807000000000001,0.6791500000000001
66,0.9722999999999999,0.6787500000000001,0.6797500000000001,0.6801000000000001,0.6790499999999999,0.68035,0.6815000000000002,0.6794000000000001
67,0.9631500000000001,0.6734000000000002,0.6714,0.6743500000000001,0.6738500000000001,0.6725000000000001,0.6754499999999999,0.6734
68,0.9510499999999997,0.6661500000000002,0.6636000000000001,0.6661,0.6646,0.6654,0.66765,0.6655500000000002
69,0.9718,0.6772,0.6773999999999999,0.6784000000000001,0.6786000000000001,0.6797,0.6780000000000002,0.6785
70,0.9723499999999999,0.6806499999999999,0.6794500000000001,0.6786000000000001,0.68035,0.6801500000000001,0.67915,0.6789
71,0.9723499999999999,0.6801000000000001,0.6803000000000001,0.67865,0.6797000000000002,0.6816,0.6804,0.6802500000000002
72,0.97295,0.6781000000000001,0.6788500000000002,0.6802500000000002,0.6778000000000001,0.6792500000000002,0.67915,0.6805000000000001
73,0.9637,0.6733,0.67335,0.6751500000000001,0.67315,0.6738000000000001,0.67485,0.6749
74,0.9542999999999997,0.6652,0.6662,0.6678,0.6657,0.6647999999999998,0.66585,0.6668999999999999
75,0.9711000000000001,0.6792,0.67915,0.6780500000000002,0.6773,0.6795000000000002,0.6792499999999999,0.6785499999999999
76,0.9727500000000001,0.6813,0.6795500000000001,0.67995,0.6822500000000002,0.68015,0.68195,0.6813000000000001
77,0.9737500000000001,0.67915,0.6819000000000001,0.6816000000000001,0.6811000000000001,0.6838500000000001,0.6802500000000001,0.6804000000000001
78,0.9735500000000001,0.6801000000000001,0.67915,0.67895,0.6816000000000001,0.6822,0.67985,0.6799500000000002
79,0.9657500000000001,0.6730500000000001,0.6755,0.6734500000000001,0.6728500000000001,0.6752,0.6743,0.6734000000000001
80,0.9553999999999998,0.6637500000000001,0.6672499999999999,0.6659,0.6642500000000001,0.6666000000000001,0.6656000000000001,0.6643000000000001
81,0.9734999999999999,0.67545,0.6788500000000001,0.6768500000000001,0.6807500000000002,0.67875,0.67945,0.67925
82,0.9717999999999998,0.6804,0.67865,0.6786,0.6803500000000001,0.6797000000000002,0.6804,0.67985
83,0.9738499999999997,0.6807000000000001,0.6817000000000001,0.681,0.68035,0.6806,0.6806500000000001,0.6799999999999999
84,0.9755499999999999,0.6799000000000002,0.6791000000000003,0.6788500000000002,0.6779000000000001,0.67945,0.67825,0.67995
85,0.9639999999999999,0.67335,0.6705,0.6746000000000001,0.6721000000000001,0.6740999999999999,0.6733,0.6759000000000001
86,0.9559499999999999,0.6664000000000001,0.66455,0.6685500000000002,0.6647000000000001,0.6663500000000002,0.6652,0.6670499999999999
87,0.9720500000000001,0.6779000000000001,0.6772000000000001,0.6786000000000001,0.6773500000000001,0.6781,0.6801500000000001,0.6775
88,0.9725000000000001,0.6788,0.6797000000000001,0.6784,0.6819,0.6783500000000002,0.6791,0.6806000000000002
89,0.9741500000000002,0.68075,0.6793500000000001,0.68055,0.68075,0.6810499999999999,0.6811500000000001,0.6800499999999999
90,0.9735500000000001,0.68015,0.6795000000000001,0.6806000000000001,0.6772000000000001,0.6786500000000001,0.6790999999999999,0.68
91,0.9641,0.674,0.6732500000000001,0.6740499999999998,0.6714500000000001,0.6729,0.6747500000000001,0.6764500000000002
92,0.9526499999999999,0.6663500000000001,0.6663000000000002,0.6662000000000001,0.66605,0.6680499999999999,0.6667500000000001,0.669
93,0.9711500000000003,0.6777,0.6787500000000001,0.6794000000000001,0.6791,0.67805,0.6795000000000002,0.6783
94,0.9743499999999999,0.6825,0.6799000000000002,0.6800500000000002,0.6805,0.68,0.6786000000000001,0.6791
95,0.97355,0.6809499999999999,0.6797000000000001,0.6794500000000001,0.6805999999999999,0.6799000000000002,0.6804500000000002,0.6808000000000001
96,0.9726500000000001,0.6790999999999999,0.6797000000000001,0.6788500000000002,0.6806500000000001,0.67865,0.6770499999999999,0.6779500000000002
97,0.9662999999999998,0.6743999999999999,0.6735499999999999,0.6723000000000001,0.67245,0.6724000000000001,0.6719,0.6735000000000001
98,0.9560499999999997,0.6678000000000001,0.6656500000000001,0.6648000000000001,0.66395,0.6659500000000002,0.6653,0.66665
99,0.9726000000000001,0.6785500000000001,0.68015,0.6792000000000001,0.67945,0.6815500000000002,0.67915,0.6781
100,0.9742000000000001,0.6803999999999999,0.6803500000000001,0.68115,0.6811999999999998,0.6787500000000001,0.6804500000000002,0.679
101,0.97535,0.6817000000000001,0.6809000000000001,0.6802000000000001,0.6817500000000001,0.68125,0.6803000000000001,0.6791499999999999
102,0.9717499999999999,0.6793000000000001,0.6796000000000001,0.68105,0.6810500000000002,0.6766000000000001,0.6795000000000002,0.68005
103,0.9635,0.67455,0.67205,0.6748000000000001,0.6751000000000001,0.6724999999999999,0.67405,0.67425
104,0.9532,0.66655,0.6634500000000001,0.6669499999999999,0.6672999999999999,0.66395,0.6677000000000002,0.6662000000000001
105,0.9736,0.6806500000000001,0.6785499999999999,0.6765500000000001,0.67985,0.67875,0.6798000000000002,0.6786500000000001
106,0.9730999999999999,0.68015,0.6804,0.6804000000000002,0.6808000000000002,0.6807500000000001,0.67905,0.6782000000000001
107,0.9736499999999998,0.68015,0.6773,0.6800499999999998,0.6823500000000002,0.68015,0.6809499999999999,0.6801
108,0.9717500000000004,0.68065,0.67735,0.6792,0.6786500000000001,0.6795500000000001,0.6789000000000001,0.6797000000000002
109,0.9632,0.6767999999999998,0.67435,0.67545,0.6745500000000001,0.6744,0.67515,0.6724500000000001
110,0.9533000000000001,0.6694,0.6664000000000001,0.66975,0.6641500000000001,0.6661999999999998,0.6678000000000002,0.6641
111,0.9718500000000001,0.6787499999999999,0.6795500000000001,0.6803500000000001,0.6795500000000001,0.6789,0.6804999999999999,0.6793500000000001
112,0.9736499999999999,0.6795500000000001,0.6797000000000001,0.6788000000000001,0.6807000000000001,0.68135,0.6801999999999999,0.6794500000000002
113,0.9730000000000001,0.6803000000000002,0.6805,0.6793500000000001,0.6803,0.6820999999999998,0.6811,0.6791499999999999
114,0.9723999999999998,0.6796499999999999,0.6807000000000001,0.6803,0.6789500000000002,0.67915,0.6792,0.6795500000000001
115,0.9646500000000001,0.6736500000000001,0.6759499999999999,0.674,0.6719000000000002,0.6723000000000001,0.6733,0.67405
116,0.9552999999999999,0.66805,0.6657500000000001,0.6666000000000001,0.66455,0.6663500000000001,0.6662,0.6671500000000001
117,0.9716999999999999,0.679,0.67865,0.6795499999999999,0.67995,0.6791000000000001,0.6806000000000003,0.6783000000000001
118,0.9719,0.6801500000000001,0.6808000000000001,0.6781500000000001,0.68165,0.6799,0.6813999999999999,0.6797500000000001
119,0.9732999999999998,0.6793500000000001,0.6810500000000002,0.6793500000000001,0.68265,0.6804499999999999,0.6796000000000002,0.6798
120,0.97285,0.682,0.6801500000000001,0.6804000000000001,0.6803500000000001,0.6793000000000001,0.67755,0.6797000000000001
121,0.96585,0.67405,0.6755000000000002,0.6760500000000003,0.6727000000000001,0.67525,0.6734000000000001,0.6733000000000001
122,0.9543000000000001,0.6669000000000002,0.6678999999999999,0.66855,0.6642500000000002,0.66915,0.6644500000000001,0.6656000000000001
123,0.9721500000000001,0.6771499999999999,0.679,0.6798,0.6814,0.679,0.67715,0.6796
124,0.9727499999999999,0.6797500000000001,0.6793000000000002,0.67995,0.6797000000000001,0.6779,0.6785000000000002,0.6798
125,0.97295,0.68005,0.6802000000000001,0.6815,0.6807000000000003,0.6804,0.6779000000000002,0.6806500000000001
126,0.9727499999999999,0.67865,0.6803500000000001,0.68015,0.67945,0.6804,0.6792500000000002,0.67985
127,0.9646000000000001,0.6738500000000001,0.6743500000000002,0.6754499999999999,0.67215,0.6736500000000001,0.6741999999999999,0.67595
128,0.9528000000000002,0.6668499999999999,0.6672500000000001,0.6684500000000001,0.6651,0.66675,0.66665,0.667
129,0.97445,0.6785000000000002,0.6798,0.6785,0.6783,0.6793000000000001,0.6809000000000001,0.6775500000000001
130,0.9732,0.6792,0.67945,0.6796500000000002,0.6814500000000001,0.6784000000000001,0.68185,0.6815
131,0.9750500000000001,0.6789000000000001,0.6813500000000001,0.6795500000000002,0.6815,0.6798000000000001,0.6808,0.6788500000000001
132,0.97295,0.6791500000000001,0.6799000000000002,0.6804000000000001,0.6796000000000002,0.67945,0.68025,0.679
133,0.9641500000000001,0.6747,0.67405,0.6749500000000002,0.6733,0.6739499999999999,0.6729000000000003,0.6747
134,0.9543999999999999,0.6674000000000002,0.66835,0.6659500000000002,0.6664,0.6672500000000001,0.6646,0.66745
135,0.9735500000000001,0.6777500000000002,0.67985,0.6786,0.6791000000000001,0.68085,0.679,0.6786000000000001
136,0.9739999999999999,0.6787500000000002,0.6826,0.6797000000000001,0.6799999999999999,0.6817,0.6790000000000002,0.6809
137,0.9737,0.68015,0.68165,0.6795000000000001,0.6818,0.6815,0.6812500000000001,0.6821
138,0.9730999999999999,0.67865,0.6798500000000001,0.6785500000000001,0.6809499999999999,0.6797500000000001,0.6793,0.67995
139,0.9654499999999999,0.6736000000000001,0.67675,0.6717500000000001,0.6748500000000001,0.6741500000000001,0.6758999999999998,0.6748000000000001
140,0.9538,0.66695,0.667,0.6652999999999999,0.66705,0.6671500000000002,0.6682,0.66805
141,0.9746,0.67885,0.6766000000000001,0.6772500000000001,0.68025,0.6797500000000001,0.6788,0.6787000000000001
142,0.9737500000000002,0.6786000000000001,0.681,0.6785500000000001,0.6814500000000002,0.67835,0.67905,0.6814000000000002
143,0.9743000000000002,0.6792500000000002,0.6827,0.6798500000000001,0.6806000000000003,0.6811,0.6796500000000002,0.67995
144,0.9715499999999999,0.68,0.6798500000000002,0.6816,0.6801,0.67835,0.6809499999999999,0.68025
145,0.9640999999999998,0.6745500000000002,0.674,0.6768500000000002,0.6732000000000001,0.6737,0.6744500000000002,0.6739500000000002
146,0.9534499999999998,0.6679999999999999,0.66605,0.6687000000000001,0.6650500000000001,0.667,0.667,0.6660500000000001
147,0.9728000000000001,0.6799000000000002,0.67865,0.6798999999999998,0.6797000000000001,0.68055,0.679,0.6787500000000001
148,0.97385,0.6812999999999999,0.67895,0.68015,0.67995,0.6821999999999999,0.6778500000000001,0.6803
149,0.97355,0.6803000000000001,0.68025,0.6817500000000001,0.68115,0.6811999999999999,0.6793000000000001,0.6792
150,0.97295,0.6798000000000001,0.6813500000000001,0.6795000000000002,0.681,0.679,0.6790500000000003,0.6769500000000002
151,0.9664999999999999,0.67505,0.6756,0.6740999999999999,0.6733,0.6751000000000003,0.6747000000000001,0.6720999999999999
152,0.9557999999999998,0.6684,0.66745,0.6675500000000002,0.6681999999999999,0.6673,0.6676500000000001,0.666
153,0.9718500000000002,0.6787,0.6786500000000001,0.6782500000000001,0.6801,0.67905,0.6793500000000002,0.6774000000000001
154,0.9733500000000003,0.6809000000000002,0.6807500000000002,0.6805500000000001,0.6814,0.68035,0.68005,0.6778500000000001
155,0.9741,0.6808,0.6811,0.6802500000000001,0.6815000000000001,0.6804999999999999,0.6799000000000002,0.6806
156,0.9724499999999999,0.6794500000000002,0.6790000000000002,0.6788500000000001,0.6790499999999999,0.6795000000000002,0.6782,0.6799999999999999
157,0.9624,0.6732499999999999,0.6726000000000001,0.6756000000000001,0.6712000000000001,0.6727000000000001,0.6730500000000001,0.6740000000000002
158,0.9519,0.6662,0.6644,0.6667,0.66415,0.6662999999999999,0.66585,0.6644999999999999
159,0.9723,0.6795000000000002,0.67705,0.67805,0.6791,0.6803,0.6796499999999999,0.68145
160,0.9743499999999999,0.6784,0.6777000000000001,0.6795500000000001,0.6798000000000001,0.6802,0.6796,0.6806500000000001
161,0.9711000000000001,0.67985,0.6774000000000001,0.6783499999999999,0.6800500000000003,0.67915,0.6813,0.67875
162,0.9732,0.6787500000000002,0.6793000000000001,0.6795,0.6809000000000001,0.6805000000000001,0.679,0.6778500000000001
163,0.96495,0.6741,0.6729499999999999,0.6747500000000001,0.6748,0.6744,0.6727000000000001,0.6725500000000001
164,0.9532999999999999,0.66745,0.66605,0.6681,0.66595,0.6654000000000002,0.6672,0.6650999999999999
165,0.97325,0.6817,0.6781500000000001,0.6804000000000001,0.6795500000000001,0.6802,0.6812,0.6781
166,0.9727000000000002,0.6804500000000001,0.6805000000000001,0.6801000000000001,0.6818500000000001,0.6787,0.6809000000000001,0.6805
167,0.9724999999999999,0.6808500000000001,0.68055,0.6807500000000001,0.6803,0.6802500000000001,0.67745,0.6815500000000001
168,0.97355,0.6798500000000001,0.6804500000000001,0.6796,0.6791000000000001,0.67965,0.6784,0.6805000000000001
169,0.9634499999999999,0.67425,0.6748000000000001,0.67555,0.6729499999999999,0.67335,0.6728,0.6739500000000002
170,0.9506499999999999,0.6676000000000001,0.6667,0.6678500000000002,0.6667500000000001,0.6652000000000002,0.6650500000000001,0.66685
171,0.9739999999999999,0.6782,0.6786,0.6772,0.6799000000000001,0.6781999999999999,0.6786000000000001,0.6773499999999999
172,0.9720500000000001,0.6784000000000001,0.67965,0.6784000000000001,0.6806499999999999,0.6789499999999998,0.6779000000000001,0.6796
173,0.9745000000000001,0.67975,0.6774,0.6792,0.6813,0.6801500000000001,0.6796000000000001,0.6816500000000001
174,0.9711999999999998,0.6776000000000002,0.6785000000000001,0.6794500000000001,0.679,0.6799500000000002,0.67965,0.6799000000000001
175,0.9636499999999998,0.67455,0.6746500000000001,0.6760000000000003,0.6734,0.6735,0.67345,0.6744500000000002
176,0.9526999999999999,0.6680500000000001,0.6689499999999999,0.6671999999999999,0.6656000000000002,0.6654000000000002,0.6681000000000001,0.6663
177,0.97515,0.68035,0.6793000000000002,0.6798,0.6791500000000001,0.6791,0.681,0.6786500000000001
178,0.9729000000000001,0.6808500000000002,0.6796500000000002,0.6811000000000001,0.67765,0.6797000000000001,0.6809499999999999,0.6799499999999999
179,0.9735499999999998,0.6814000000000001,0.6799999999999999,0.67965,0.6811500000000001,0.68135,0.6792,0.6794500000000001
180,0.97355,0.6798,0.6797000000000001,0.6811,0.6797500000000001,0.6795000000000001,0.6799000000000002,0.6793000000000002
181,0.96495,0.67435,0.6739,0.6748,0.6733500000000002,0.6742999999999999,0.6733500000000001,0.6754500000000001
182,0.9549500000000002,0.6672,0.6663499999999999,0.66805,0.66435,0.66835,0.6657,0.6669999999999999
183,0.9730000000000001,0.6803000000000001,0.6762000000000002,0.6783,0.6804500000000001,0.6801499999999999,0.6788500000000002,0.6796
184,0.9733499999999999,0.6799000000000002,0.6779499999999999,0.6787,0.6809000000000001,0.6808000000000001,0.67945,0.67905
185,0.9739000000000001,0.6809499999999999,0.67655,0.6828500000000001,0.6817,0.6804500000000001,0.6811,0.68145
186,0.97305,0.682,0.6786500000000001,0.6798500000000001,0.68,0.67885,0.67835,0.6802500000000001
